customer_unique_id,order_purchase_timestamp,recency,frequency,monetary
6b9afcb,2018-02-09 15:26:21,205,1,132.09
fe22229,2018-05-04 20:19:38,121,1,77.38
414c84a,2017-11-26 12:15:07,280,1,400.65
2948be0,2018-02-15 15:07:11,199,1,57.59
17e0f8c,2017-08-31 05:31:43,368,1,101.78
7418458,2017-02-11 10:53:48,568,1,131.05
33d5f77,2017-05-08 14:59:40,482,1,783.12
f801259,2018-08-27 13:57:36,6,1,51.2
bbf0d1d,2017-02-06 15:43:18,573,1,139.59
8358809,2018-01-16 10:02:20,229,1,47.1
0b5ad91,2018-05-18 11:26:45,107,1,31.99
9ba98a3,2018-01-22 19:19:21,223,1,92.57
ec85abb,2017-11-29 13:03:33,277,1,81.21
b08428d,2017-12-26 02:35:27,251,1,148.68
147324a,2017-12-12 20:54:42,264,1,88.37
b224df8,2018-08-04 09:09:37,29,1,93.12
63386c8,2017-06-26 07:04:39,434,1,76.18
c666e59,2018-02-24 08:45:01,191,1,135.52
66b1d7f,2018-08-05 11:05:53,28,1,71.27
a54ac08,2017-11-26 11:38:04,280,1,62.08
46a5335,2018-03-23 11:43:13,163,1,297.2
82d3e8a,2018-05-17 07:17:54,109,1,307.0
5533b68,2017-12-09 17:13:50,267,1,145.58
cc77e2b,2018-05-02 13:17:54,123,1,137.74
16ecae0,2018-01-25 19:46:47,220,1,335.48
30cf132,2018-03-01 12:43:37,185,1,132.57
991b34b,2017-11-16 23:40:17,290,1,53.82
567cce4,2018-01-04 13:14:34,241,1,163.32
9107708,2018-08-01 13:30:12,32,1,96.17
da76149,2017-10-17 15:58:05,320,1,56.78
c7e6f65,2017-11-16 16:20:02,290,1,154.73
1175e95,2018-01-18 12:35:45,227,2,83.19
65f72a9,2017-09-08 14:56:50,359,1,183.89
9565b6e,2018-07-29 00:48:48,36,2,124.88000000000001
32bd7fa,2017-04-25 21:33:39,495,1,147.64
76cf4cc,2018-04-26 09:49:09,129,1,130.27
bb477df,2018-03-01 20:30:22,185,1,147.28
cadb385,2018-08-16 09:44:23,17,1,46.16
62234bd,2018-01-25 08:43:46,221,1,22.38
f408994,2017-08-16 08:00:13,383,1,107.78
9160831,2018-05-21 13:16:36,104,1,696.15
c9f6a5d,2018-05-12 00:18:28,114,1,236.41
c9a91ce,2018-01-03 16:29:52,242,1,119.89
13fff24,2017-08-31 09:31:20,367,1,587.94
5ec6ec6,2017-07-12 18:45:24,417,1,90.28
633bd93,2018-06-14 18:37:58,80,1,139.41
5a494c6,2018-03-08 19:06:05,178,2,1703.38
fc43c7a,2017-05-08 16:31:38,482,1,147.59
fe25d22,2017-11-16 13:18:14,290,1,126.33
4ccacf0,2017-06-29 23:08:50,430,1,87.44
5805f02,2017-08-26 10:26:53,372,1,665.87
f1222ba,2018-01-15 00:14:21,231,1,36.69
4268ba2,2018-06-05 19:53:27,89,1,27.29
4fe6791,2017-03-04 09:55:08,547,2,40.47
bdd790f,2017-07-04 23:29:52,425,1,220.04
da1e717,2017-05-19 14:12:50,471,2,1467.87
3b9de7f,2018-04-24 22:18:53,131,1,133.28
18bbfd7,2017-09-13 17:53:28,354,1,62.74
a826e92,2017-11-20 11:44:11,286,1,455.29
4919652,2018-04-04 00:33:47,152,1,619.9
323b82d,2018-01-19 18:07:37,226,1,86.02
c3818f2,2018-05-07 01:09:09,119,1,243.36
ffd4029,2018-05-31 10:16:12,94,1,22.78
cb2d009,2017-07-31 20:47:50,398,1,220.02
9202421,2018-05-31 17:47:23,94,2,277.45
b47838e,2018-07-12 22:14:06,52,1,55.96
6201237,2017-12-07 15:40:14,269,1,48.6
fc8082a,2017-12-10 23:35:48,266,1,70.12
0fa3774,2017-07-24 16:14:28,405,1,64.09
a0bb13c,2017-07-27 23:29:11,402,1,165.71
2f293b4,2018-04-19 19:34:08,136,2,314.01
8fbdbbd,2017-11-28 08:02:38,279,1,46.69
0482f8e,2018-06-28 10:28:34,66,1,147.81
4387c85,2017-10-16 18:26:48,321,1,59.1
9b953c9,2018-01-23 10:15:38,222,1,307.68
3fbdb76,2018-08-19 11:28:11,14,1,53.37
6ea03cf,2018-05-26 23:52:17,99,1,162.04
22ef5b7,2017-09-21 22:33:55,346,1,73.34
479d6a0,2018-05-04 00:12:31,122,1,227.38
2663a30,2017-12-20 14:00:18,256,1,129.46
43da534,2018-05-13 22:50:32,112,1,158.97
482749e,2018-02-16 09:17:44,198,1,96.9
43103ed,2017-12-10 16:46:22,266,1,172.81
31b9951,2017-12-11 23:18:07,265,1,122.37
c0c0c50,2017-03-10 11:45:28,541,1,34.86
ab7bed4,2017-10-28 21:26:26,309,1,54.0
1ffa1c8,2018-02-22 14:54:45,192,1,42.68
f00dcc9,2017-07-03 16:42:42,426,1,722.05
b523bbc,2018-04-24 10:29:25,131,1,108.77
17030da,2018-08-16 13:50:48,17,1,75.68
cf6fcea,2017-08-28 20:27:54,370,1,36.09
5143bcc,2018-06-27 16:11:38,67,1,38.16
b010c55,2017-10-17 17:02:32,320,1,104.37
14aad67,2018-01-06 21:37:54,239,1,54.09
2919383,2018-02-15 11:58:49,199,1,71.64
c94e140,2017-10-26 20:30:28,311,1,92.57
5af9e3c,2018-03-03 17:11:33,183,1,48.08
ad85f34,2018-06-23 19:29:12,71,1,26.79
cc46237,2017-10-22 14:25:40,315,1,60.13
cf2d4b5,2017-09-20 11:35:09,347,1,295.0
f2a9bc9,2018-07-31 20:47:41,33,1,122.42
5d81094,2018-03-10 23:24:50,176,1,173.53
449ba14,2018-07-20 12:25:03,44,1,235.83
0aa7d3d,2017-10-04 23:23:34,333,1,53.0
b6b9bf0,2018-01-21 16:46:04,224,1,83.41
362f74c,2018-07-31 21:51:41,33,1,88.49
8cfecfb,2017-03-06 21:15:37,545,1,226.14
d0c5e56,2017-07-08 17:35:03,421,1,79.24
f64ee7b,2017-05-11 21:36:10,479,1,72.14
0b5fbc7,2018-01-22 15:24:44,223,1,65.71
1df745b,2018-03-10 20:39:19,176,1,73.68
207ba0e,2018-08-07 14:12:05,26,1,98.69
d469ff9,2017-12-27 20:24:42,249,1,76.63
9eb9859,2017-04-15 23:53:50,505,1,37.86
8fbfbef,2018-04-15 22:11:11,140,1,163.13
4cdcede,2017-09-11 15:39:11,356,1,107.78
6fd9de3,2017-02-25 14:34:40,554,1,36.77
c1dc116,2018-05-17 16:34:49,108,1,69.9
dcf468b,2017-09-16 09:20:26,351,1,126.11
b3d23d6,2018-02-27 08:31:17,188,1,78.09
826c449,2017-03-24 15:50:46,527,1,36.77
db29571,2018-06-15 20:16:34,79,1,179.22
8bba2fa,2017-05-31 20:57:49,459,1,278.06
331fd4b,2018-07-13 19:38:58,51,1,37.54
8166ab6,2018-04-30 11:18:47,125,1,163.52
20afb5e,2017-03-08 19:55:23,543,1,48.95
0b949d3,2018-05-06 19:45:32,119,1,33.22
bc82228,2017-05-02 16:35:06,488,1,163.5
383a193,2018-02-17 16:39:44,197,1,110.42
f4c01ec,2018-05-16 13:47:51,109,1,118.23
0dd47ea,2017-06-19 18:00:01,440,1,64.39
01daeb0,2017-11-26 11:20:27,280,1,38.72
7671178,2018-01-19 00:48:30,227,1,55.63
b66f4f9,2017-11-23 14:31:36,283,1,223.97
f8f6ed5,2018-04-16 14:21:02,139,2,613.05
826303f,2018-05-05 09:22:24,120,1,110.0
9a6032b,2018-03-06 14:21:57,180,1,63.37
5f03b96,2017-06-20 13:08:17,439,1,54.0
2f30a83,2017-08-02 15:36:19,396,1,343.5
7aedba4,2018-04-28 22:02:50,127,1,314.21
972982e,2017-10-12 20:26:33,325,1,100.34
b8d95b1,2017-12-11 11:50:54,265,1,42.1
6457b2c,2017-11-18 14:33:04,288,2,171.0
bb78f47,2017-07-05 08:49:56,425,1,116.13
9da098e,2018-05-23 14:21:17,102,1,224.77
2db405c,2017-12-16 15:29:46,260,1,262.86
8fa5249,2018-04-12 14:37:29,143,1,136.4
215a997,2018-07-27 11:58:46,37,1,347.31
3f96ad6,2018-01-28 11:47:10,217,1,137.6
e4bd14f,2017-08-31 07:27:54,368,1,70.6
2575b93,2018-02-23 13:12:12,191,1,89.11
2b58107,2017-12-11 07:50:11,266,1,21.43
94e8953,2017-12-15 23:33:32,261,1,176.78
7d15b5b,2017-09-17 18:52:44,350,1,111.92
6a4060f,2018-03-31 11:48:59,155,1,154.38
5399c92,2017-05-14 09:36:36,476,1,112.92
5e8a37a,2018-05-10 17:48:41,115,1,828.08
30d600f,2018-06-24 13:38:07,70,1,259.98
050f9cf,2018-07-25 07:39:35,40,1,264.07
bf257f5,2018-02-12 17:33:54,202,2,168.06
d71a769,2017-05-06 11:20:18,484,1,339.86
503f8e0,2017-11-30 11:05:02,276,1,106.16
81def11,2017-02-10 16:37:55,569,1,136.04
11f9374,2018-02-19 00:38:22,196,1,98.82
22e8b5b,2018-08-24 09:55:31,9,1,119.24
78130fb,2018-07-20 11:28:33,44,1,192.03
012b41c,2018-07-23 11:30:12,41,1,442.52
8990154,2017-11-26 13:24:33,280,1,36.75
251e658,2017-11-19 20:06:12,287,2,355.19
9862ce2,2018-06-03 09:59:42,91,1,438.48
6ac3687,2017-11-13 16:23:17,293,1,147.16
31cb8b5,2017-11-30 15:27:05,276,1,124.5
664f710,2016-10-05 15:08:00,697,1,315.24
b20060d,2017-05-23 20:19:03,467,1,49.84
0be23e2,2018-06-22 13:43:19,72,1,56.5
2c90fdb,2017-11-23 22:27:55,283,1,1008.3
14a1885,2018-01-26 18:30:17,219,2,245.14999999999998
fb485d4,2018-04-24 13:35:49,131,1,132.4
dc8c4fe,2017-12-15 21:32:23,261,1,40.0
a5931be,2018-08-03 16:29:05,30,1,186.76
795e2dd,2017-12-01 21:39:03,275,1,133.06
04334bf,2018-06-21 10:46:55,73,1,195.17
e42c4dd,2018-07-22 23:18:54,42,1,73.49
84032c1,2017-09-05 10:54:17,362,1,153.2
2b18cd5,2018-08-14 14:49:15,19,1,75.71
bfdb1f4,2018-08-08 01:23:58,26,1,48.79
6717236,2018-07-18 18:42:47,46,1,133.89
9a47f3a,2017-01-22 14:09:03,588,1,651.84
43968da,2018-04-08 13:20:21,147,1,72.25
1eaa53f,2018-03-15 15:57:24,171,1,62.83
ef58397,2018-01-29 21:09:10,216,1,36.0
320c8ec,2017-06-27 17:58:14,432,1,124.69
3cf1410,2018-05-02 22:17:41,123,1,91.19
9336019,2018-03-30 20:27:16,156,3,192.28
ef2c223,2018-03-12 16:54:01,174,1,82.32
4d44daa,2018-02-21 18:47:50,193,1,125.16
aa75aab,2018-06-20 16:44:28,74,1,98.28
23f5ef9,2018-05-07 15:38:06,118,1,49.09
c829f50,2017-08-31 11:38:18,367,1,85.79
00d03b5,2017-06-16 23:17:41,443,1,35.09
f2a84e3,2017-05-07 13:53:39,483,1,41.43
6740f88,2018-07-17 21:25:29,47,1,93.59
297871f,2018-08-02 12:25:18,31,1,132.49
7325174,2017-02-26 17:33:51,553,1,161.84
7585fac,2017-10-24 09:13:05,313,1,35.69
323c4e9,2018-04-09 22:02:30,146,1,175.1
be80084,2018-05-24 18:32:11,101,1,13.39
11d2c27,2018-05-16 12:22:12,109,1,88.26
88fbad0,2017-11-16 13:54:08,290,1,108.51
6f5b9e2,2017-06-05 08:45:30,455,1,47.74
7249a97,2018-01-11 12:20:07,234,1,99.8
5ad755f,2018-04-13 12:10:45,142,1,89.36
ec6a267,2018-04-06 19:17:22,149,1,46.93
f99f864,2018-06-27 11:57:05,67,1,155.29
0a609db,2017-10-18 15:53:45,319,3,501.15999999999997
a6ba026,2017-11-16 17:01:14,290,1,319.99
020311f,2018-03-21 15:30:57,165,1,60.22
3cdb97c,2017-05-25 13:50:11,465,1,105.37
1322f42,2017-11-28 00:34:46,279,1,76.65
0adb4a6,2017-08-05 14:39:14,393,1,79.15
5c91001,2017-08-20 11:07:39,378,1,88.08
0f6c4fe,2018-07-13 13:42:50,51,1,74.63
637083b,2017-12-05 15:24:25,271,1,46.78
e8092d3,2017-05-06 12:28:42,484,1,854.89
982f532,2018-04-12 14:05:08,143,2,134.1
007953b,2017-04-15 22:00:21,505,1,112.08
b5c758a,2017-12-08 11:38:00,268,1,211.26
10936b5,2017-03-29 23:16:20,522,1,166.7
645d54f,2017-10-24 17:39:10,313,1,137.04
5ba2061,2018-03-23 16:39:38,163,1,140.08
4441264,2017-06-05 11:44:22,454,1,22.77
3d83e5e,2017-12-28 18:40:56,248,1,60.09
e9e222c,2018-01-26 15:52:15,219,1,164.63
4bd3154,2018-03-24 11:58:06,162,1,102.85
f6dc478,2018-05-14 16:18:26,111,2,448.30999999999995
65fb17c,2017-08-02 13:18:30,396,1,112.1
a48dc9f,2017-03-07 11:47:20,544,1,85.6
00ecc71,2017-06-10 18:02:25,449,1,235.13
7042a27,2018-02-25 18:53:53,189,1,43.0
f81ad6f,2018-01-11 22:59:49,234,1,162.65
aaff146,2017-11-08 17:08:56,298,1,215.56
fed9ae7,2017-10-12 21:46:31,325,1,112.94
e808aa0,2017-08-03 10:39:39,395,1,225.42
af702f3,2018-06-13 11:29:48,81,1,58.43
bcebdf6,2017-03-25 23:51:57,526,1,27.71
cec2d86,2018-03-06 17:12:14,180,1,415.83
1450ca0,2018-07-16 23:40:37,48,2,290.37
f9704cf,2017-07-10 20:58:17,419,1,164.71
698a9ca,2018-01-29 13:09:31,216,2,220.07999999999998
08c563a,2017-10-22 16:11:06,315,1,222.38
9a9ca2b,2018-06-24 11:32:26,70,1,144.99
639c060,2017-03-27 14:04:58,524,1,125.43
39aa991,2017-10-27 19:00:02,310,1,43.54
651cd1b,2018-07-16 08:52:35,49,1,47.3
0e91492,2018-01-11 18:37:55,234,1,28.08
a8bdc0d,2017-12-25 20:14:34,251,1,51.07
116490c,2017-03-05 22:44:58,546,1,117.0
5c09160,2017-12-17 11:25:52,259,1,313.78
5bc4d65,2018-01-11 21:42:30,234,1,1692.05
0271793,2018-08-14 16:20:40,19,1,98.11
e2cca4a,2018-01-25 23:32:16,220,1,30.53
fd5c854,2018-01-19 09:51:37,226,1,84.24
78dac22,2018-05-21 12:21:48,104,1,95.34
0aadc1d,2017-11-28 10:27:09,278,2,1218.6999999999998
bd27c65,2018-06-16 19:48:05,78,1,124.29
0e5858c,2017-04-30 18:34:22,490,1,44.42
1a2042f,2017-02-12 12:30:04,567,1,66.05
e8b82b7,2018-02-27 10:31:04,187,1,177.58
3e2157f,2017-03-07 06:35:43,545,1,139.69
0d3d2bb,2018-02-10 11:48:42,204,1,91.05
ca7afd2,2018-05-28 12:53:12,97,1,94.31
fbc838c,2018-05-14 11:28:58,111,1,355.38
cdf40f3,2017-11-13 11:16:06,293,1,43.22
1176d84,2018-04-12 09:52:07,143,1,56.76
a38acbb,2017-10-25 18:57:29,312,1,133.46
bd0c1f8,2017-11-17 13:00:10,289,1,413.59
8c98780,2017-08-14 21:13:44,384,1,123.38
1858eac,2017-12-21 20:55:24,255,1,378.91
9e7a39d,2017-03-01 18:29:06,550,1,139.81
6a0a549,2018-08-10 08:35:14,24,1,223.54
4dd1fb5,2017-07-19 16:45:17,410,1,148.58
f511b6d,2018-07-18 21:37:46,46,1,115.79
9526faf,2017-01-22 16:10:09,588,1,25.46
dd11d40,2018-07-23 10:11:13,41,1,57.98
59bb100,2018-08-14 11:16:44,19,1,41.26
3702265,2017-04-03 19:07:32,517,1,101.9
892b226,2017-04-20 21:03:10,500,1,35.86
aa1dad1,2017-07-26 13:47:20,403,1,49.76
2b0d2a4,2018-07-03 23:40:16,61,2,517.0
d42b275,2018-04-05 18:34:49,150,1,246.64
dc0841d,2017-05-16 21:30:59,474,1,206.99
5c74db7,2017-07-14 16:49:26,415,1,27.6
6d1213d,2017-11-19 13:23:27,287,1,29.49
2e9fa61,2017-09-06 10:15:27,361,1,71.27
f0e7216,2018-05-28 10:31:05,97,1,247.68
3090358,2018-06-09 18:56:00,85,1,158.94
cec0f7c,2018-07-23 14:56:35,41,1,157.16
c34829c,2017-09-11 19:42:40,356,1,695.61
4182d20,2017-01-22 13:04:20,588,1,22.46
8dd26bf,2017-05-14 14:56:41,476,1,105.28
d97918f,2017-08-28 18:43:50,370,1,54.33
a599645,2018-06-30 19:46:13,64,1,123.33
7b6ac9f,2018-03-17 12:39:10,169,1,157.91
b8f9ecc,2017-08-10 13:51:49,388,2,119.36
dfe0f45,2018-06-07 23:42:37,87,1,64.58
616309b,2018-06-20 09:46:53,74,1,147.33
2990f21,2017-03-09 16:18:47,542,1,206.51
39104ed,2017-10-01 10:11:40,336,3,126.27
99f8895,2018-01-10 13:58:09,235,1,102.64
7d4c8f6,2018-03-08 16:00:56,178,1,81.55
fb6534d,2018-05-07 10:59:47,118,1,102.13
2d38f06,2017-12-17 22:49:34,259,1,149.14
31a9f3e,2017-11-24 22:21:21,282,1,123.04
6e7a7fc,2018-06-28 22:11:43,66,1,110.98
aabc3cb,2018-07-27 15:25:51,37,1,129.49
2d69de3,2017-05-05 13:48:37,485,1,220.97
e8a7165,2018-04-14 18:31:02,141,1,173.59
9eed794,2018-03-27 15:55:38,159,1,130.69
9811465,2018-08-25 22:17:18,8,1,169.3
6e29598,2017-06-17 16:54:26,442,1,81.11
174f249,2017-11-24 21:04:41,282,1,315.84
16c5ef9,2018-01-25 11:11:12,220,1,68.3
6bc9e74,2017-06-06 00:11:09,454,1,24.28
a2eefe7,2018-07-25 13:25:20,39,1,78.68
e1c0255,2017-07-23 17:53:00,406,1,317.53
74f6539,2017-07-11 17:46:45,418,1,154.9
7cefed4,2018-04-16 13:44:10,139,1,38.13
d1ad0a5,2018-08-15 16:30:22,18,1,127.89
ae5360a,2018-07-16 11:56:49,48,1,48.91
c948c3a,2018-01-02 17:46:40,243,1,24.35
02278b7,2017-04-03 22:19:08,517,1,50.95
097442a,2017-06-24 17:11:53,435,1,117.94
f06c7eb,2017-10-27 12:07:08,310,1,61.05
2c08ea1,2018-06-13 09:46:14,81,1,109.35
57aee1a,2018-02-04 19:34:05,210,1,43.11
1148e7e,2018-06-12 09:51:55,82,1,137.83
49e3003,2018-08-12 19:28:01,21,1,1075.12
9fd78e7,2018-04-23 10:50:18,132,1,69.9
45677f9,2017-11-03 11:29:00,303,1,257.34
68ba0fa,2017-04-24 09:37:26,496,1,38.42
76f2833,2018-04-03 15:03:21,152,1,376.39
93805ba,2018-05-17 16:46:58,108,2,106.39
7b7617a,2017-03-15 15:54:53,536,1,91.79
b289291,2017-11-14 08:13:32,293,1,31.77
14650ab,2018-08-20 20:28:26,13,1,92.64
dc83fe8,2017-05-12 10:51:43,478,1,45.69
12d7642,2018-07-03 10:03:33,61,1,222.13
7e56413,2018-03-08 09:26:27,178,1,177.02
a50062e,2017-03-25 19:13:03,526,1,64.42
4829d76,2017-11-24 22:09:42,282,1,85.14
4e0e2c5,2017-09-08 10:57:39,359,1,36.69
1c12fb8,2018-08-25 23:32:01,8,1,258.9
e6eb191,2018-02-18 00:10:50,197,1,100.04
5b58639,2018-08-20 23:06:39,13,1,67.57
3248d94,2018-02-07 08:04:29,208,1,82.7
366122e,2018-03-17 19:59:25,169,1,69.41
05bc8e1,2018-06-10 15:44:20,84,1,128.85
e7a0b95,2018-05-10 11:04:45,115,1,706.19
7c020cb,2018-02-19 19:18:16,195,1,65.1
2586fca,2017-04-18 16:00:31,502,1,133.02
bc59f1e,2017-04-12 02:16:32,509,1,58.62
04ecdc3,2017-10-29 23:44:13,308,1,399.25
7edcd43,2018-05-12 09:58:38,113,1,51.42
4435c45,2018-02-21 13:48:55,193,1,415.93
2206234,2018-03-01 16:51:27,185,1,218.45
9295d6a,2017-10-25 10:03:39,312,1,74.28
21af73f,2018-03-23 20:57:50,163,1,40.23
e17408e,2018-04-13 21:18:46,142,1,46.85
ae98f5a,2018-06-16 19:42:55,78,1,67.44
308f0a7,2017-07-29 12:18:53,400,1,33.75
88b8884,2018-05-16 16:38:10,109,1,55.13
7d7f16a,2017-09-14 19:12:49,353,1,319.11
c3fcb03,2018-01-17 07:22:36,229,1,57.0
577f115,2018-03-14 15:55:57,172,1,128.86
9dadf19,2017-08-11 08:41:43,388,1,66.74
f6d9da1,2017-04-04 13:15:05,516,1,77.75
52ba135,2018-05-13 19:57:13,112,1,21.04
aea3fa1,2017-03-31 11:30:55,520,1,87.13
18f1d76,2018-02-01 17:15:54,213,1,80.2
19473c6,2018-04-20 12:53:58,135,1,319.88
eca99c7,2017-05-18 09:34:58,472,1,31.75
cb309a0,2018-08-22 01:35:54,12,1,61.27
a995d70,2018-07-02 14:20:11,62,1,148.23
9849752,2017-08-24 19:35:00,374,1,102.03
6eff1cd,2017-11-07 09:23:40,299,1,235.7
e139bc5,2017-11-20 16:35:55,286,1,145.66
24a0683,2018-08-10 14:54:25,23,1,117.2
ce78d36,2018-01-24 20:07:10,221,1,594.55
2fca924,2018-02-16 20:16:34,198,1,39.85
f7b223e,2018-01-31 21:04:47,214,1,103.14
2ae8fe8,2017-10-13 10:15:28,324,1,67.92
f5add44,2017-11-24 15:54:35,282,1,137.85
c4aafd2,2017-06-15 16:02:23,444,1,76.76
55f8517,2017-12-01 09:21:49,275,1,95.58
7dcb5dc,2018-01-21 13:28:36,224,1,61.11
5654780,2018-02-01 14:44:21,213,1,63.73
67bddde,2018-04-26 22:47:26,129,2,222.64999999999998
2de521d,2018-07-22 10:28:14,42,1,211.94
373cdc6,2017-05-14 19:00:05,476,1,113.31
86f5ea1,2017-08-15 11:14:25,383,1,161.24
54d97c7,2018-01-28 15:50:29,217,1,37.68
3df4899,2018-05-21 13:31:41,104,1,53.22
0ddba04,2018-02-14 16:38:58,200,2,168.06
bd9849d,2018-03-02 11:04:18,184,1,55.52
f48a9bd,2018-04-17 16:54:48,138,1,187.87
12f5d6e,2017-01-05 15:25:10,605,6,110.72
6647705,2018-07-13 20:58:24,51,1,455.38
aa2ca40,2017-11-28 07:50:35,279,1,85.24
0e2fd48,2018-06-06 21:48:46,88,1,96.43
ffc142e,2017-08-22 18:53:15,376,1,26.68
032cfb3,2018-02-28 23:42:55,186,1,86.02
a26e07e,2017-07-26 11:29:35,403,1,81.61
6753845,2017-08-06 23:40:08,392,1,35.78
c9d77e5,2017-07-16 09:15:31,413,1,40.6
61ed6db,2018-08-17 07:59:51,17,1,73.72
9dddffd,2017-01-26 16:25:36,584,1,201.47
d8a07f7,2018-03-16 13:57:53,170,1,44.97
07254ad,2018-04-18 09:55:14,137,1,27.38
d2f6222,2018-03-11 22:14:38,175,1,87.76
99ecf7e,2017-11-26 03:42:06,281,1,116.94
941590f,2018-06-11 15:32:06,83,2,455.61
be7afc5,2017-02-02 23:24:24,577,1,328.82
deb506c,2018-08-02 20:38:59,31,1,78.42
c375736,2018-03-25 16:43:56,161,1,57.78
3d8a510,2018-07-22 20:04:02,42,1,140.03
4f062c0,2017-07-10 18:12:09,419,1,57.2
31f587e,2018-08-14 01:13:48,20,1,128.09
ac5825d,2018-07-13 19:00:27,51,1,77.51
1f6da70,2017-07-20 23:51:43,409,1,160.3
04e9d0d,2017-06-18 19:51:54,441,1,100.0
181fe5c,2017-02-22 13:22:13,557,1,145.01
70c0cd2,2017-08-26 12:43:02,372,1,224.94
edec9dc,2017-07-02 19:37:07,427,1,512.9
8fe805d,2017-09-26 01:25:02,342,1,58.14
8435888,2017-07-17 13:51:31,412,1,154.76
bf004b2,2017-03-12 19:04:41,539,1,14.72
f3d9655,2018-04-29 14:31:40,126,1,78.14
b512b06,2018-02-26 11:06:56,188,1,64.62
c1dee39,2017-07-02 12:03:31,427,1,306.11
2fc9a64,2017-10-27 16:44:14,310,1,217.1
5d3e6a6,2018-04-25 01:03:27,131,1,318.37
f4eccb8,2017-04-30 14:48:53,490,1,209.67
788dec2,2018-05-30 17:38:11,95,1,137.23
b14edf7,2018-01-11 20:04:57,234,1,47.68
305a9e2,2018-03-10 16:15:17,176,1,237.08
02c9e0c,2017-08-10 13:35:55,388,1,83.69
bf87841,2017-04-24 20:32:15,496,1,38.96
51be608,2017-08-21 19:33:15,377,1,60.0
ab1ab39,2017-11-26 17:47:17,280,1,107.95
d43fbda,2018-04-02 16:10:57,153,1,188.31
5c8a8ed,2017-11-27 17:19:58,279,1,173.57
0d997d0,2017-12-01 20:48:11,275,2,132.24
c9c6d35,2017-04-06 13:45:15,514,2,182.95
f5af120,2018-05-25 13:28:45,100,1,164.66
9e88764,2017-09-25 09:48:34,342,1,77.57
9749e3b,2017-09-04 11:39:25,363,1,155.14
f5cd72e,2017-11-29 11:24:18,277,1,372.72
06bf11f,2018-06-14 11:29:22,80,1,66.07
463bea4,2018-05-01 13:44:06,124,1,173.49
fa93a56,2017-09-12 08:16:19,356,1,73.79
c035ced,2017-11-02 09:30:52,304,1,617.69
1b73518,2018-05-30 12:58:00,95,1,62.75
44b931d,2017-05-05 13:35:44,485,1,22.04
15d4240,2018-05-04 16:08:55,121,1,117.68
1b3b0b0,2017-06-02 10:18:35,457,1,229.63
a8fe0c0,2017-09-12 17:49:55,355,1,163.97
f2beb52,2017-12-04 17:16:55,272,1,45.62
fbcbfa3,2017-05-22 15:57:42,468,1,91.76
b1011cb,2017-10-08 14:53:58,329,1,249.7
6e94cdf,2018-05-17 16:37:03,108,1,183.13
83aba97,2018-03-23 11:07:13,163,1,154.58
0cb9be6,2018-05-23 16:12:01,102,1,27.29
13dbc23,2017-08-11 10:47:58,387,1,312.59
663cb90,2018-08-12 20:18:08,21,1,118.9
d615b9e,2017-11-24 11:34:37,282,1,46.01
5e380d3,2018-01-11 09:46:16,234,1,88.01
9b4496e,2018-04-06 18:05:05,149,1,122.46
6243e6a,2018-03-10 13:39:36,176,1,174.99
d5234b2,2018-02-03 13:49:19,211,1,37.11
3b1b3e0,2017-07-15 06:41:01,415,1,135.04
9d88bce,2018-06-19 14:58:03,75,1,265.84
32b7361,2017-10-15 01:57:18,323,1,99.7
ca270b4,2017-05-22 10:27:43,468,1,399.44
1c7260b,2018-03-20 14:27:23,166,1,55.04
de2ae22,2017-06-19 14:56:36,440,1,65.53
fb92843,2018-05-13 11:00:51,112,1,76.79
1d74273,2017-12-09 19:11:22,267,1,232.72
28cb210,2018-08-01 19:18:06,32,1,111.78
9fa091c,2017-04-22 15:50:30,498,1,106.23
1749fd1,2017-12-09 09:29:19,267,1,36.09
1c065f2,2017-10-07 20:37:26,330,1,35.77
0037eb1,2017-07-13 09:00:21,417,1,228.79
27c3430,2017-04-22 18:27:36,498,1,80.65
b8b3c43,2017-05-05 08:45:28,486,3,919.34
2e471b8,2017-09-09 19:37:39,358,1,68.72
daeca6f,2018-05-21 19:44:09,104,1,28.45
9c7e78f,2018-04-16 10:16:00,139,1,82.12
62bc80a,2017-05-02 22:36:47,488,1,159.25
45f5c15,2017-05-31 11:02:39,459,1,296.61
9f80e8e,2018-05-06 19:27:01,119,1,105.9
95ae9ff,2017-05-24 10:11:27,466,1,144.47
d2039db,2017-12-08 22:24:48,268,1,55.74
463d842,2018-06-06 13:48:42,88,1,163.69
4049ac7,2017-12-28 10:54:18,248,1,118.01
3fdf793,2018-02-27 07:37:02,188,1,305.51
eb2f753,2018-08-25 22:28:18,8,1,318.3
64a6440,2018-04-04 12:35:08,151,1,49.79
95f270e,2017-03-21 11:33:31,530,1,40.96
355c8e5,2017-05-17 23:39:36,473,1,157.32
088c845,2018-07-16 15:24:53,48,1,114.91
f3bc8bc,2018-04-15 20:12:35,140,1,444.54
a79678c,2017-08-21 00:01:31,378,1,77.57
b5d6fa3,2018-02-25 19:13:33,189,1,232.71
2e9cdec,2017-11-28 22:50:22,278,1,619.34
1a3a962,2018-06-11 22:04:34,83,1,2223.12
6ee9dd7,2018-06-09 12:33:46,85,1,158.51
c4bc1ea,2018-02-23 19:28:03,191,1,222.68
da6578b,2017-08-22 23:46:00,376,1,65.71
